0.0	0.47368421052631576	1.0	0.6428571428571429
0.01	0.47368421052631576	1.0	0.6428571428571429
0.02	0.47368421052631576	1.0	0.6428571428571429
0.03	0.47368421052631576	1.0	0.6428571428571429
0.04	0.47368421052631576	1.0	0.6428571428571429
0.05	0.47368421052631576	1.0	0.6428571428571429
0.060000000000000005	0.47368421052631576	1.0	0.6428571428571429
0.07	0.47368421052631576	1.0	0.6428571428571429
0.08	0.47368421052631576	1.0	0.6428571428571429
0.09	0.47368421052631576	1.0	0.6428571428571429
0.09999999999999999	0.47368421052631576	1.0	0.6428571428571429
0.10999999999999999	0.47368421052631576	1.0	0.6428571428571429
0.11999999999999998	0.47368421052631576	1.0	0.6428571428571429
0.12999999999999998	0.47368421052631576	1.0	0.6428571428571429
0.13999999999999999	0.47368421052631576	1.0	0.6428571428571429
0.15	0.47368421052631576	1.0	0.6428571428571429
0.16	0.47368421052631576	1.0	0.6428571428571429
0.17	0.47368421052631576	1.0	0.6428571428571429
0.18000000000000002	0.47368421052631576	1.0	0.6428571428571429
0.19000000000000003	0.47368421052631576	1.0	0.6428571428571429
0.20000000000000004	0.47368421052631576	1.0	0.6428571428571429
0.21000000000000005	0.47368421052631576	1.0	0.6428571428571429
0.22000000000000006	0.47368421052631576	1.0	0.6428571428571429
0.23000000000000007	0.47368421052631576	1.0	0.6428571428571429
0.24000000000000007	0.47368421052631576	1.0	0.6428571428571429
0.25000000000000006	0.47368421052631576	1.0	0.6428571428571429
0.26000000000000006	0.47368421052631576	1.0	0.6428571428571429
0.2700000000000001	0.47368421052631576	1.0	0.6428571428571429
0.2800000000000001	0.47368421052631576	1.0	0.6428571428571429
0.2900000000000001	0.47368421052631576	1.0	0.6428571428571429
0.3000000000000001	0.47368421052631576	1.0	0.6428571428571429
0.3100000000000001	0.47368421052631576	1.0	0.6428571428571429
0.3200000000000001	0.47368421052631576	1.0	0.6428571428571429
0.3300000000000001	0.47368421052631576	1.0	0.6428571428571429
0.34000000000000014	0.47368421052631576	1.0	0.6428571428571429
0.35000000000000014	0.47368421052631576	1.0	0.6428571428571429
0.36000000000000015	0.47368421052631576	1.0	0.6428571428571429
0.37000000000000016	0.47368421052631576	1.0	0.6428571428571429
0.38000000000000017	0.47368421052631576	1.0	0.6428571428571429
0.3900000000000002	0.47368421052631576	1.0	0.6428571428571429
0.4000000000000002	0.47368421052631576	1.0	0.6428571428571429
0.4100000000000002	0.47368421052631576	1.0	0.6428571428571429
0.4200000000000002	0.47368421052631576	1.0	0.6428571428571429
0.4300000000000002	0.47368421052631576	1.0	0.6428571428571429
0.4400000000000002	0.47368421052631576	1.0	0.6428571428571429
0.45000000000000023	0.47368421052631576	1.0	0.6428571428571429
0.46000000000000024	0.48	1.0	0.6486486486486487
0.47000000000000025	0.48	1.0	0.6486486486486487
0.48000000000000026	0.48	1.0	0.6486486486486487
0.49000000000000027	0.48	1.0	0.6486486486486487
0.5000000000000002	0.48	1.0	0.6486486486486487
0.5100000000000002	0.48	1.0	0.6486486486486487
0.5200000000000002	0.48	1.0	0.6486486486486487
0.5300000000000002	0.48	1.0	0.6486486486486487
0.5400000000000003	0.48	1.0	0.6486486486486487
0.5500000000000003	0.48	1.0	0.6486486486486487
0.5600000000000003	0.48	1.0	0.6486486486486487
0.5700000000000003	0.48	1.0	0.6486486486486487
0.5800000000000003	0.4864864864864865	1.0	0.6545454545454547
0.5900000000000003	0.4864864864864865	1.0	0.6545454545454547
0.6000000000000003	0.4931506849315068	1.0	0.6605504587155963
0.6100000000000003	0.4931506849315068	1.0	0.6605504587155963
0.6200000000000003	0.4931506849315068	1.0	0.6605504587155963
0.6300000000000003	0.49295774647887325	0.9722222222222222	0.6542056074766356
0.6400000000000003	0.49295774647887325	0.9722222222222222	0.6542056074766356
0.6500000000000004	0.5	0.9722222222222222	0.660377358490566
0.6600000000000004	0.5	0.9722222222222222	0.660377358490566
0.6700000000000004	0.5072463768115942	0.9722222222222222	0.6666666666666666
0.6800000000000004	0.5147058823529411	0.9722222222222222	0.6730769230769229
0.6900000000000004	0.5151515151515151	0.9444444444444444	0.6666666666666666
0.7000000000000004	0.5230769230769231	0.9444444444444444	0.6732673267326732
0.7100000000000004	0.53125	0.9444444444444444	0.6799999999999999
0.7200000000000004	0.5666666666666667	0.9444444444444444	0.7083333333333334
0.7300000000000004	0.5892857142857143	0.9166666666666666	0.717391304347826
0.7400000000000004	0.6122448979591837	0.8333333333333334	0.7058823529411765
0.7500000000000004	0.627906976744186	0.75	0.6835443037974683
0.7600000000000005	0.6216216216216216	0.6388888888888888	0.6301369863013699
0.7700000000000005	0.6	0.5	0.5454545454545454
0.7800000000000005	0.5925925925925926	0.4444444444444444	0.5079365079365079
0.7900000000000005	0.64	0.4444444444444444	0.5245901639344263
0.8000000000000005	0.7272727272727273	0.4444444444444444	0.5517241379310345
0.8100000000000005	0.7333333333333333	0.3055555555555556	0.43137254901960786
0.8200000000000005	0.6363636363636364	0.19444444444444445	0.29787234042553196
0.8300000000000005	0.5714285714285714	0.1111111111111111	0.18604651162790697
0.8400000000000005	1.0	0.05555555555555555	0.10526315789473684
0.8500000000000005	1.0	0.027777777777777776	0.05405405405405406
